input_type_btor2,run_name_btor2,properties_btor2,expected_verdict_btor2,status_btor2,cputime_btor2,walltime_btor2,memory_btor2,host_btor2,files_btor2,benchmark_id,input_type_c,run_name_c,properties_c,expected_verdict_c,status_c,cputime_c,walltime_c,memory_c,host_c,files_c,cpu_speedup,wall_speedup,memory_ratio
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.4.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.61784931,954.0942188320041,1368014848,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.4.prop1-back-serstep.btor2],brp.4.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.4.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.697172515,968.0057871749959,3679444992,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.4.prop1-back-serstep.c],0.9999199319356099,0.9856286310192515,0.37179923900870754
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.4.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.389207631,968.9134171369951,2002575360,cloud-23940,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.4.prop1-func-interl.btor2],brp.4.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.4.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.808502962,965.3565390379999,5473787904,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.4.prop1-func-interl.c],0.9995768149650043,1.0036845227179376,0.365848183218171
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.5.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.794939509,934.2036056539982,1992876032,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.5.prop1-back-serstep.btor2],brp.5.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.5.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.707131663,962.9192764539985,3943251968,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.5.prop1-back-serstep.c],1.0000886314867368,0.9701785274195078,0.5053889652937339
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.5.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.552608792,949.948013127,1938632704,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.5.prop1-func-interl.btor2],brp.5.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.5.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.867841366,965.476494276998,4532867072,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.5.prop1-func-interl.c],0.9996818621406005,0.9839162514654212,0.42768355506719785
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.6.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.761518559,946.2163960830003,1599291392,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.6.prop1-back-serstep.btor2],brp.6.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.6.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.598508239,966.1105922799998,4620935168,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.6.prop1-back-serstep.c],1.0001645574050881,0.9794079514747379,0.3460969119573677
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.6.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.811367893,944.0952798469989,1569456128,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp.6.prop1-func-interl.btor2],brp.6.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.6.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.908195407,968.8273225490011,5601116160,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp.6.prop1-func-interl.c],0.9999022840718759,0.9744721870178766,0.2802041741623155
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,991.233397038,932.2461732379998,3509616640,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop1-back-serstep.btor2],brp2.1.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,991.057383286,964.8962781499977,4781015040,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop1-back-serstep.c],1.0001776019784208,0.9661620573616491,0.7340735410027073
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.767674296,930.4117414850007,1474142208,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop1-func-interl.btor2],brp2.1.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.934458113,968.697740951,5273411584,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop1-func-interl.c],0.9998316903649535,0.9604768362230175,0.27954241471928315
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.434232634,966.5259474760023,2434310144,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop2-back-serstep.btor2],brp2.1.prop2-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,991.671205204,965.5445548470016,9578934272,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop2-back-serstep.c],0.9987526384112912,1.0010164136124782,0.2541316262202243
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.572218589,939.6992909170003,1701097472,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop2-func-interl.btor2],brp2.1.prop2-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.732023276,971.891945721989,6403305472,cloud-23943,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop2-func-interl.c],0.9998387003919874,0.9668763025080183,0.265659272299043
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.513371873,961.0144552910006,2528251904,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop3-back-serstep.btor2],brp2.1.prop3-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.852572858,966.6275266400189,8101904384,cloud-23944,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop3-back-serstep.c],0.9996576675538908,0.9941931393485872,0.31205649735794266
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop3-func-interl.yml,unreach-call,true,TIMEOUT,990.359691228,964.2191199299996,1340956672,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.1.prop3-func-interl.btor2],brp2.1.prop3-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop3-func-interl.yml,unreach-call,true,TIMEOUT,991.06876162,964.9085026499961,6659354624,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.1.prop3-func-interl.c],0.9992845396611624,0.9992855460200597,0.2013643585171535
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.919456336,942.0709006690013,3450261504,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop1-back-serstep.btor2],brp2.2.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.688320383,964.1624862859971,4724621312,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop1-back-serstep.c],1.0002333084465058,0.9770872794459222,0.7302726030627531
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.644270537,941.0738588029994,1596723200,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop1-func-interl.btor2],brp2.2.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop1-func-interl.yml,unreach-call,false,TIMEOUT,991.07343438,967.4037356030021,5051330560,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop1-func-interl.c],0.999566970692471,0.9727829490098147,0.3160995268541681
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.790163521,936.0835015499997,2034470912,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop2-back-serstep.btor2],brp2.2.prop2-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,991.002410206,966.3744148220003,5041504256,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop2-back-serstep.c],0.9997858262676113,0.9686550959882563,0.4035444202152033
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.654476287,950.0596892190006,1633579008,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop2-func-interl.btor2],brp2.2.prop2-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.935385071,967.9261323470018,5305442304,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop2-func-interl.c],0.9997165215934034,0.9815415220945847,0.30790628083324456
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop3-back-serstep.yml,unreach-call,false,TIMEOUT,990.570328807,966.6318600390005,2486607872,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop3-back-serstep.btor2],brp2.2.prop3-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop3-back-serstep.yml,unreach-call,false,TIMEOUT,990.847592395,966.5644085379972,4813303808,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop3-back-serstep.c],0.9997201753426783,1.0000697847969648,0.5166114525883674
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop3-func-interl.yml,unreach-call,false,TIMEOUT,990.394300877,967.7004296240048,1907646464,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.2.prop3-func-interl.btor2],brp2.2.prop3-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop3-func-interl.yml,unreach-call,false,TIMEOUT,990.932916037,965.4289135360013,6228066304,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.2.prop3-func-interl.c],0.9994564564853148,1.0023528569075932,0.30629835504076225
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,991.522655084,938.1749334529995,6154231808,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop1-back-serstep.btor2],brp2.3.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.994786357,966.8670310129964,4844978176,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop1-back-serstep.c],1.00053266549357,0.9703246706737576,1.2702290050521787
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.478488142,964.0202375730005,2055163904,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop1-func-interl.btor2],brp2.3.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.882112658,966.8416705669988,5609037824,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop1-func-interl.c],0.9995926614166872,0.9970818045188892,0.3664022187916699
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.324774657,969.4191312719995,2092400640,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop2-back-serstep.btor2],brp2.3.prop2-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,991.445612123,967.7240934749971,9213509632,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop2-back-serstep.c],0.998869491727741,1.0017515713501726,0.22710136783628643
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.640897777,964.5531606580007,1823535104,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop2-func-interl.btor2],brp2.3.prop2-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop2-func-interl.yml,unreach-call,true,TIMEOUT,991.354798758,963.2683036380004,6620467200,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop2-func-interl.c],0.9992798733794456,1.001333851653945,0.2754390360849458
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.461783642,958.1883037539956,2428837888,cloud-23944,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop3-back-serstep.btor2],brp2.3.prop3-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.828626119,966.4863755519982,4685918208,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop3-back-serstep.c],0.9996297619312465,0.9914141864718339,0.5183269916776149
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop3-func-interl.yml,unreach-call,true,TIMEOUT,990.864352943,940.7548837089998,1317703680,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.3.prop3-func-interl.btor2],brp2.3.prop3-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop3-func-interl.yml,unreach-call,true,TIMEOUT,991.246884996,963.1411639209982,6965092352,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.3.prop3-func-interl.c],0.9996140900326749,0.9767570102383926,0.18918682099335357
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.833561874,953.0746882220046,3748184064,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop1-back-serstep.btor2],brp2.4.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.647873212,962.0705687130003,4976824320,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop1-back-serstep.c],1.0001874416399825,0.9906494587990258,0.7531276619384467
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.4984292,957.1752368439993,2287849472,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop1-func-interl.btor2],brp2.4.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.93551195,967.2561336369981,5744283648,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop1-func-interl.c],0.9995589190772467,0.9895778414398951,0.3982828168307054
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,991.063483543,934.6949151430017,2112933888,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop2-back-serstep.btor2],brp2.4.prop2-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.614888682,968.9539059329982,3934666752,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop2-back-serstep.c],1.0004528448604249,0.9646433224736229,0.5370045346091866
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.608240594,940.5079414510001,1524170752,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop2-func-interl.btor2],brp2.4.prop2-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop2-func-interl.yml,unreach-call,true,TIMEOUT,991.356602558,965.7081552469899,8512159744,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop2-func-interl.c],0.9992451132497943,0.9739049384029023,0.17905805316616014
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,991.073538938,937.1713159270003,2567999488,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop3-back-serstep.btor2],brp2.4.prop3-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,991.161022148,967.7371631859969,6367670272,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop3-back-serstep.c],0.9999117366320455,0.9684151354089086,0.40328713301818403
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop3-func-interl.yml,unreach-call,true,TIMEOUT,990.800240451,936.1818407980027,1354760192,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.4.prop3-func-interl.btor2],brp2.4.prop3-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop3-func-interl.yml,unreach-call,true,TIMEOUT,991.252213349,966.2254210780011,6763433984,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.4.prop3-func-interl.c],0.9995440384476187,0.9689062411062634,0.2003065595383802
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.903713266,954.4130313329997,5101150208,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop1-back-serstep.btor2],brp2.5.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.863648428,969.2161762189971,4953812992,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop1-back-serstep.c],1.0000404342596112,0.9847266840471587,1.029742183695254
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.704996249,929.6321083479997,1552306176,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop1-func-interl.btor2],brp2.5.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop1-func-interl.yml,unreach-call,false,TIMEOUT,991.306993159,968.067003037002,6090076160,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop1-func-interl.c],0.9993927240358897,0.9602972784234717,0.2548910941698305
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.425118628,965.8159283690038,2494906368,cloud-23939,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop2-back-serstep.btor2],brp2.5.prop2-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,991.89627729,965.9979995059985,6806704128,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop2-back-serstep.c],0.9985168220753692,0.9998115201717935,0.36653662640292745
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.564946027,948.4515661679998,1670488064,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop2-func-interl.btor2],brp2.5.prop2-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop2-func-interl.yml,unreach-call,true,TIMEOUT,991.136268865,966.7826378209938,6983905280,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop2-func-interl.c],0.999423567822158,0.9810390971704767,0.2391911111371774
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.485349892,957.4836308619997,2361339904,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop3-back-serstep.btor2],brp2.5.prop3-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,991.046146239,969.1651425470009,5354430464,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop3-back-serstep.c],0.9994341369984353,0.9879468305532515,0.4410067363608964
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop3-func-interl.yml,unreach-call,true,TIMEOUT,990.855942421,943.3773207739978,1689362432,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.5.prop3-func-interl.btor2],brp2.5.prop3-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop3-func-interl.yml,unreach-call,true,TIMEOUT,991.253359744,967.6552743969951,6807109632,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.5.prop3-func-interl.c],0.9995990759384638,0.9749105344998751,0.24817617510644494
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,991.084829453,939.5561337269974,3222859776,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop1-back-serstep.btor2],brp2.6.prop1-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop1-back-serstep.yml,unreach-call,false,TIMEOUT,990.815659077,966.0402731620002,5234962432,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop1-back-serstep.c],1.0002716654440553,0.9725848495442989,0.6156414335085719
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.539010194,946.5832713229993,1457778688,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop1-func-interl.btor2],brp2.6.prop1-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop1-func-interl.yml,unreach-call,false,TIMEOUT,990.853195501,970.5401131570034,5642534912,cloud-24643,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop1-func-interl.c],0.9996829143727581,0.9753159694182278,0.25835528015958514
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.661302398,949.9275676790057,2090446848,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop2-back-serstep.btor2],brp2.6.prop2-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop2-back-serstep.yml,unreach-call,true,TIMEOUT,990.740131681,965.930191939,4485419008,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop2-back-serstep.c],0.9999204339458155,0.9834329391569481,0.4660538612494327
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop2-func-interl.yml,unreach-call,true,TIMEOUT,990.724054219,935.9092659999988,1384771584,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop2-func-interl.btor2],brp2.6.prop2-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop2-func-interl.yml,unreach-call,true,TIMEOUT,991.433911171,967.4517501630035,6978424832,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop2-func-interl.c],0.9992840098124528,0.9673963232195402,0.19843612524850077
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.818835963,953.5059926660033,2657869824,cloud-24443,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop3-back-serstep.btor2],brp2.6.prop3-back-serstep,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop3-back-serstep.yml,unreach-call,true,TIMEOUT,990.9354494,968.2498298630017,6166151168,cloud-24441,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop3-back-serstep.c],0.9998823198452829,0.9847726932220743,0.43104195008927815
btor2,../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop3-func-interl.yml,unreach-call,true,TIMEOUT,991.237368959,932.9845459030003,1302536192,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/btor2/beem/brp2.6.prop3-func-interl.btor2],brp2.6.prop3-func-interl,c,../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop3-func-interl.yml,unreach-call,true,TIMEOUT,990.890298929,968.2151457240034,6227472384,cloud-24444,[../../../word-level-hwmc-benchmarks/bv/c-lazyMod/beem/brp2.6.prop3-func-interl.c],1.0003502608011958,0.9636128395877771,0.20915968978787525
