Algorithm,Benchmark,Benchmark_Base,Iterations,Vars,Locs,Edges,Atomic_Stmts,XCVA_Path,Log_Path
CEGAR_PRED_BTOR,driving_phils.5.prop1-back-serstep.btor2,driving_phils.5,6,1214,3,3,1439,fight_xcfa\btor2-xcfa\driving_phils.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,driving_phils.5.prop1-func-interl.btor2,driving_phils.5,6,1214,3,3,1439,fight_xcfa\btor2-xcfa\driving_phils.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,elevator.1.prop1-back-serstep.btor2,elevator.1,6,774,3,3,944,fight_xcfa\btor2-xcfa\elevator.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,elevator.1.prop1-func-interl.btor2,elevator.1,6,774,3,3,944,fight_xcfa\btor2-xcfa\elevator.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,elevator.2.prop1-back-serstep.btor2,elevator.2,6,674,3,3,826,fight_xcfa\btor2-xcfa\elevator.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,elevator.2.prop1-func-interl.btor2,elevator.2,6,674,3,3,826,fight_xcfa\btor2-xcfa\elevator.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,elevator_planning.3.prop1-back-serstep.btor2,elevator_planning.3,6,475,3,3,590,fight_xcfa\btor2-xcfa\elevator_planning.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.1.prop1-back-serstep.btor2,iprotocol.1,6,803,3,3,982,fight_xcfa\btor2-xcfa\iprotocol.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.1.prop1-func-interl.btor2,iprotocol.1,6,803,3,3,982,fight_xcfa\btor2-xcfa\iprotocol.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.2.prop1-back-serstep.btor2,iprotocol.2,6,839,3,3,1026,fight_xcfa\btor2-xcfa\iprotocol.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.2.prop1-func-interl.btor2,iprotocol.2,6,839,3,3,1026,fight_xcfa\btor2-xcfa\iprotocol.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.3.prop1-back-serstep.btor2,iprotocol.3,6,911,3,3,1114,fight_xcfa\btor2-xcfa\iprotocol.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.3.prop1-func-interl.btor2,iprotocol.3,6,911,3,3,1114,fight_xcfa\btor2-xcfa\iprotocol.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.4.prop1-back-serstep.btor2,iprotocol.4,6,983,3,3,1202,fight_xcfa\btor2-xcfa\iprotocol.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.4.prop1-func-interl.btor2,iprotocol.4,6,983,3,3,1202,fight_xcfa\btor2-xcfa\iprotocol.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.5.prop1-back-serstep.btor2,iprotocol.5,6,1055,3,3,1290,fight_xcfa\btor2-xcfa\iprotocol.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.5.prop1-func-interl.btor2,iprotocol.5,6,1055,3,3,1290,fight_xcfa\btor2-xcfa\iprotocol.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.6.prop1-back-serstep.btor2,iprotocol.6,6,1055,3,3,1290,fight_xcfa\btor2-xcfa\iprotocol.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.6.prop1-func-interl.btor2,iprotocol.6,6,1055,3,3,1290,fight_xcfa\btor2-xcfa\iprotocol.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.7.prop1-back-serstep.btor2,iprotocol.7,6,1127,3,3,1378,fight_xcfa\btor2-xcfa\iprotocol.7.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,iprotocol.7.prop1-func-interl.btor2,iprotocol.7,6,1127,3,3,1378,fight_xcfa\btor2-xcfa\iprotocol.7.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lamport.3.prop1-back-serstep.btor2,lamport.3,6,720,3,3,888,fight_xcfa\btor2-xcfa\lamport.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lamport_nonatomic.3.prop1-back-serstep.btor2,lamport_nonatomic.3,6,1875,3,3,2200,fight_xcfa\btor2-xcfa\lamport_nonatomic.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,leader_filters.2.prop1-back-serstep.btor2,leader_filters.2,6,831,3,3,1027,fight_xcfa\btor2-xcfa\leader_filters.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,leader_filters.6.prop1-back-serstep.btor2,leader_filters.6,6,1401,3,3,1697,fight_xcfa\btor2-xcfa\leader_filters.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lup.1.prop1-back-serstep.btor2,lup.1,6,912,3,3,1043,fight_xcfa\btor2-xcfa\lup.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lup.1.prop1-func-interl.btor2,lup.1,6,912,3,3,1043,fight_xcfa\btor2-xcfa\lup.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lup.2.prop1-back-serstep.btor2,lup.2,6,1894,3,3,2145,fight_xcfa\btor2-xcfa\lup.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lup.2.prop1-func-interl.btor2,lup.2,6,1894,3,3,2145,fight_xcfa\btor2-xcfa\lup.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lup.3.prop1-back-serstep.btor2,lup.3,6,2147,3,3,2428,fight_xcfa\btor2-xcfa\lup.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,lup.4.prop1-back-serstep.btor2,lup.4,6,2403,3,3,2714,fight_xcfa\btor2-xcfa\lup.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,msmie.2.prop1-back-serstep.btor2,msmie.2,6,2591,3,3,3076,fight_xcfa\btor2-xcfa\msmie.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop1-back-serstep.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop1-func-interl.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop2-back-serstep.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop2-func-interl.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop3-back-serstep.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop3-func-interl.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop4-back-serstep.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.1.prop4-func-interl.btor2,needham.1,6,804,3,3,970,fight_xcfa\btor2-xcfa\needham.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.2.prop1-back-serstep.btor2,needham.2,6,1382,3,3,1650,fight_xcfa\btor2-xcfa\needham.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,needham.2.prop4-back-serstep.btor2,needham.2,6,1382,3,3,1650,fight_xcfa\btor2-xcfa\needham.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,peterson.2.prop1-back-serstep.btor2,peterson.2,6,481,3,3,599,fight_xcfa\btor2-xcfa\peterson.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,peterson.3.prop1-back-serstep.btor2,peterson.3,6,481,3,3,599,fight_xcfa\btor2-xcfa\peterson.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,peterson.6.prop1-back-serstep.btor2,peterson.6,6,664,3,3,820,fight_xcfa\btor2-xcfa\peterson.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.1.prop1-back-serstep.btor2,pgm_protocol.1,6,4262,3,3,5023,fight_xcfa\btor2-xcfa\pgm_protocol.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.2.prop1-back-serstep.btor2,pgm_protocol.2,6,4214,3,3,4971,fight_xcfa\btor2-xcfa\pgm_protocol.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.3.prop1-back-serstep.btor2,pgm_protocol.3,6,4284,3,3,5049,fight_xcfa\btor2-xcfa\pgm_protocol.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.4.prop1-back-serstep.btor2,pgm_protocol.4,6,4214,3,3,4971,fight_xcfa\btor2-xcfa\pgm_protocol.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.5.prop1-back-serstep.btor2,pgm_protocol.5,6,4284,3,3,5049,fight_xcfa\btor2-xcfa\pgm_protocol.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.6.prop1-back-serstep.btor2,pgm_protocol.6,6,4341,3,3,5114,fight_xcfa\btor2-xcfa\pgm_protocol.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.7.prop1-back-serstep.btor2,pgm_protocol.7,6,4258,3,3,5023,fight_xcfa\btor2-xcfa\pgm_protocol.7.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,pgm_protocol.8.prop1-back-serstep.btor2,pgm_protocol.8,6,4376,3,3,5153,fight_xcfa\btor2-xcfa\pgm_protocol.8.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.1.prop1-back-serstep.btor2,production_cell.1,6,724,3,3,901,fight_xcfa\btor2-xcfa\production_cell.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.1.prop1-func-interl.btor2,production_cell.1,6,724,3,3,901,fight_xcfa\btor2-xcfa\production_cell.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.3.prop1-back-serstep.btor2,production_cell.3,6,1039,3,3,1276,fight_xcfa\btor2-xcfa\production_cell.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.3.prop1-func-interl.btor2,production_cell.3,6,1039,3,3,1276,fight_xcfa\btor2-xcfa\production_cell.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.5.prop1-back-serstep.btor2,production_cell.5,6,1249,3,3,1526,fight_xcfa\btor2-xcfa\production_cell.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.5.prop1-func-interl.btor2,production_cell.5,6,1249,3,3,1526,fight_xcfa\btor2-xcfa\production_cell.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.6.prop1-back-serstep.btor2,production_cell.6,6,1459,3,3,1776,fight_xcfa\btor2-xcfa\production_cell.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,production_cell.6.prop1-func-interl.btor2,production_cell.6,6,1459,3,3,1776,fight_xcfa\btor2-xcfa\production_cell.6.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.1.prop1-back-serstep.btor2,protocols.1,6,324,3,3,420,fight_xcfa\btor2-xcfa\protocols.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.1.prop1-func-interl.btor2,protocols.1,6,324,3,3,420,fight_xcfa\btor2-xcfa\protocols.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.2.prop1-back-serstep.btor2,protocols.2,6,367,3,3,474,fight_xcfa\btor2-xcfa\protocols.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.2.prop1-func-interl.btor2,protocols.2,6,367,3,3,474,fight_xcfa\btor2-xcfa\protocols.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.3.prop1-back-serstep.btor2,protocols.3,6,459,3,3,581,fight_xcfa\btor2-xcfa\protocols.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.3.prop1-func-interl.btor2,protocols.3,6,459,3,3,581,fight_xcfa\btor2-xcfa\protocols.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.4.prop1-back-serstep.btor2,protocols.4,6,459,3,3,581,fight_xcfa\btor2-xcfa\protocols.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.4.prop1-func-interl.btor2,protocols.4,6,459,3,3,581,fight_xcfa\btor2-xcfa\protocols.4.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.5.prop1-back-serstep.btor2,protocols.5,6,459,3,3,581,fight_xcfa\btor2-xcfa\protocols.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,protocols.5.prop1-func-interl.btor2,protocols.5,6,459,3,3,581,fight_xcfa\btor2-xcfa\protocols.5.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,reader_writer.1.prop1-back-serstep.btor2,reader_writer.1,6,951,3,3,1129,fight_xcfa\btor2-xcfa\reader_writer.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,reader_writer.3.prop1-back-serstep.btor2,reader_writer.3,6,1673,3,3,1973,fight_xcfa\btor2-xcfa\reader_writer.3.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.1.prop1-back-serstep.btor2,resistance.1,6,476,3,3,582,fight_xcfa\btor2-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.1.prop1-func-interl.btor2,resistance.1,6,476,3,3,582,fight_xcfa\btor2-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.1.prop2-back-serstep.btor2,resistance.1,6,476,3,3,582,fight_xcfa\btor2-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.1.prop2-func-interl.btor2,resistance.1,6,476,3,3,582,fight_xcfa\btor2-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.1.prop3-back-serstep.btor2,resistance.1,6,476,3,3,582,fight_xcfa\btor2-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.1.prop3-func-interl.btor2,resistance.1,6,476,3,3,582,fight_xcfa\btor2-xcfa\resistance.1.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.2.prop1-back-serstep.btor2,resistance.2,6,589,3,3,714,fight_xcfa\btor2-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.2.prop1-func-interl.btor2,resistance.2,6,589,3,3,714,fight_xcfa\btor2-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.2.prop2-back-serstep.btor2,resistance.2,6,589,3,3,714,fight_xcfa\btor2-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
CEGAR_PRED_BTOR,resistance.2.prop2-func-interl.btor2,resistance.2,6,589,3,3,714,fight_xcfa\btor2-xcfa\resistance.2.prop1-back-serstep.yml\xcfa.json,opt_algos_logfiles\btor2-algos-opt.2025-12-07_02-16-12.logfiles\btor2-pred-cegar.adding.1.prop1-back-serstep.yml.log
